Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,46T,47T,72T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2019_10_23,30.0,23.0,24.0,25.0,25.0,26.0,30.0,43.0,27.0,28,24,38.0,33.0,22.0,23.0,44.0,25,28.0,30.0,44.0,22.0,33.0,28.0,43.0,53.0,30.0,12.0,25.0,28.0,25.0,19.0,27.0,26.0,19.0,32.0,34.0,25.0,28.0,19,26.0,18.0,38.0,23,18.0,25.0,14.0,15.0,22.0,28.0,12.0,14.0,13.0,18,14.0,9.0,24.0,17.0,21.0,12.0,7.0,16.0,9.0,12.0,,5
2019_10_24,22.0,20.0,20.0,23.0,21.0,20.0,22.0,34.0,24.0,21,20,33.0,28.0,14.0,16.0,39.0,22,20.0,20.0,,12.0,25.0,19.0,35.0,55.0,24.0,16.0,25.0,29.0,24.0,17.0,22.0,16.0,13.0,19.0,24.0,27.0,26.0,15,21.0,18.0,33.0,23,20.0,25.0,14.0,16.0,23.0,33.0,15.0,16.0,11.0,18,12.0,24.0,24.0,17.0,21.0,11.0,5.0,21.0,9.0,10.0,,5
2019_10_25,26.0,27.0,22.0,23.0,27.0,21.0,26.0,36.0,26.0,24,22,35.0,36.0,22.0,22.0,52.0,31,23.0,25.0,34.0,19.0,26.0,24.0,22.0,47.0,19.0,30.0,31.0,26.0,25.0,19.0,22.0,25.0,15.0,26.0,26.0,22.0,33.0,22,24.0,18.0,26.0,25,21.0,23.0,11.0,13.0,19.0,29.0,21.0,21.0,10.0,12,13.0,28.0,20.0,18.0,24.0,10.0,7.0,16.0,8.0,13.0,,7
2019_10_26,27.0,27.0,26.0,24.0,26.0,26.0,26.0,35.0,28.0,26,27,40.0,33.0,23.0,22.0,51.0,30,25.0,28.0,34.0,34.0,23.0,25.0,24.0,40.0,20.0,26.0,21.0,21.0,22.0,12.0,27.0,28.0,18.0,29.0,28.0,29.0,33.0,22,22.0,18.0,23.0,26,21.0,24.0,12.0,12.0,21.0,13.0,18.0,22.0,10.0,11,12.0,31.0,20.0,18.0,23.0,14.0,9.0,16.0,12.0,13.0,,9
2019_10_27,19.0,20.0,17.0,18.0,19.0,15.0,19.0,23.0,19.0,17,16,35.0,23.0,17.0,15.0,40.0,24,17.0,18.0,30.0,25.0,19.0,27.0,18.0,29.0,16.0,28.0,19.0,19.0,19.0,13.0,,22.0,19.0,22.0,23.0,18.0,23.0,15,16.0,14.0,18.0,19,17.0,19.0,9.0,8.0,16.0,13.0,15.0,19.0,12.0,9,10.0,20.0,12.0,15.0,15.0,17.0,9.0,13.0,14.0,14.0,,7
2019_10_28,21.0,21.0,18.0,20.0,17.0,15.0,20.0,28.0,23.0,21,19,30.0,28.0,19.0,17.0,46.0,25,18.0,18.0,27.0,27.0,19.0,20.0,21.0,35.0,18.0,28.0,21.0,24.0,21.0,11.0,,23.0,17.0,23.0,,20.0,21.0,18,19.0,11.0,15.0,20,18.0,18.0,11.0,8.0,15.0,20.0,15.0,17.0,11.0,8,9.0,23.0,13.0,14.0,13.0,15.0,8.0,11.0,12.0,14.0,,7
2019_10_29,22.0,22.0,21.0,20.0,21.0,18.0,23.0,32.0,24.0,23,21,35.0,30.0,22.0,19.0,51.0,26,18.0,16.0,29.0,29.0,19.0,22.0,19.0,39.0,17.0,25.0,24.0,20.0,17.0,13.0,16.0,17.0,14.0,21.0,14.0,22.0,19.0,13,13.0,10.0,16.0,18,15.0,19.0,7.0,8.0,15.0,17.0,13.0,12.0,11.0,8,10.0,20.0,15.0,19.0,17.0,13.0,9.0,11.0,12.0,14.0,,7
2019_10_30,21.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,22.0,20,20,29.0,28.0,19.0,17.0,38.0,24,18.0,21.0,28.0,34.0,17.0,22.0,18.0,27.0,13.0,25.0,24.0,22.0,20.0,12.0,16.0,15.0,14.0,13.0,15.0,17.0,19.0,17,11.0,14.0,17.0,14,10.0,18.0,8.0,10.0,13.0,12.0,8.0,9.0,10.0,10,9.0,14.0,11.0,8.0,15.0,14.0,9.0,16.0,12.0,16.0,,9
2019_10_31,24.0,24.0,23.0,24.0,21.0,19.0,24.0,26.0,27.0,25,27,30.0,30.0,24.0,20.0,37.0,26,22.0,27.0,34.0,38.0,22.0,30.0,21.0,30.0,16.0,35.0,23.0,26.0,28.0,15.0,18.0,18.0,16.0,15.0,17.0,24.0,24.0,18,16.0,20.0,21.0,16,12.0,16.0,11.0,9.0,15.0,16.0,10.0,10.0,7.0,11,11.0,19.0,14.0,13.0,17.0,16.0,9.0,20.0,13.0,27.5,,9
2019_11_01,15.0,15.0,14.0,13.0,12.0,13.0,17.0,15.0,17.0,13,17,23.0,22.0,13.0,12.0,27.0,19,12.0,13.0,17.0,21.0,12.0,16.0,14.0,20.0,9.0,25.0,21.0,21.0,19.0,14.0,13.0,11.0,14.0,36.0,12.0,18.0,19.0,13,11.0,11.0,11.0,17,27.0,18.0,12.0,9.0,19.0,21.0,11.0,14.0,9.0,15,11.0,22.0,16.0,14.0,14.0,23.0,12.0,16.0,10.0,26.5,,8
2019_11_02,19.0,21.0,18.0,19.0,18.0,18.0,21.0,23.0,25.0,24,23,34.0,32.0,17.0,17.0,33.0,25,20.0,16.0,20.0,29.0,40.0,15.0,13.0,29.0,13.0,21.0,11.0,16.0,18.0,9.0,15.0,14.0,16.0,43.0,21.0,26.0,21.0,16,13.0,13.0,16.0,17,13.0,19.0,9.0,10.0,18.0,10.0,10.0,12.0,9.0,10,9.0,17.0,18.0,14.0,11.0,10.0,5.0,16.0,11.0,17.5,,6
2019_11_03,26.0,31.0,22.0,26.0,22.0,21.0,25.0,31.0,30.0,28,24,42.0,39.0,23.0,22.0,42.0,30,21.0,19.0,23.0,29.0,43.0,15.0,16.0,36.0,37.0,24.0,16.0,17.0,18.0,10.0,20.0,27.0,17.0,27.0,26.0,29.0,24.0,19,18.0,14.0,17.0,17,15.0,21.0,10.0,9.0,16.0,10.0,11.0,12.0,11.0,6,7.0,17.0,11.0,13.0,12.0,11.0,5.0,12.0,9.0,11.0,,4
2019_11_04,24.0,29.0,27.0,29.0,26.0,22.0,31.0,33.0,32.0,31,33,41.0,36.0,24.0,24.0,44.0,34,27.0,25.0,30.0,34.0,28.0,21.0,30.0,52.0,32.0,24.0,20.0,38.0,40.0,18.0,22.0,28.0,16.0,27.0,32.0,27.0,29.0,21,20.0,24.0,27.0,18,18.0,21.0,11.0,13.0,18.0,14.0,14.0,14.0,9.0,11,9.0,18.0,16.0,16.0,14.0,11.0,8.0,10.0,9.0,9.5,,5
2019_11_05,40.0,44.0,41.0,42.0,39.0,39.0,41.0,55.0,45.0,48,44,58.0,54.0,43.0,41.0,59.0,45,41.0,45.0,54.0,60.0,45.0,42.0,43.0,48.0,19.0,44.0,36.0,31.0,31.0,21.0,33.0,30.0,28.0,35.0,44.0,39.0,39.0,35,30.0,30.0,32.0,24,23.0,25.0,15.0,15.0,23.0,26.0,18.0,26.0,12.0,17,10.0,25.0,25.0,18.0,21.0,9.0,7.0,14.0,11.0,11.0,,9
2019_11_06,37.0,43.0,36.0,37.0,43.0,35.0,37.0,64.0,44.0,48,35,49.0,56.0,42.0,42.0,56.0,45,36.0,39.0,67.0,54.0,40.0,47.0,40.0,48.0,19.0,48.0,34.0,42.0,41.0,22.0,39.0,42.0,30.0,48.0,49.0,42.0,40.0,36,32.0,30.0,32.0,27,24.0,27.0,12.0,18.0,26.0,32.0,14.0,17.0,14.0,20,11.0,27.0,25.0,20.0,23.0,9.0,11.0,15.0,8.0,14.0,,9
2019_11_07,37.0,42.0,40.0,41.0,40.0,37.0,41.0,57.0,41.0,43,42,53.0,54.0,39.0,39.0,54.0,46,36.0,42.0,56.0,55.0,39.0,42.0,41.0,59.0,22.0,47.0,34.0,43.0,44.0,26.0,39.0,37.0,31.0,38.0,45.0,41.0,45.0,33,30.0,29.0,30.0,24,21.0,31.0,15.0,14.0,26.0,31.0,10.0,15.0,13.0,18,15.0,27.0,23.0,15.0,30.0,10.0,6.0,16.0,6.0,11.0,,9
2019_11_08,37.0,40.0,40.0,41.0,40.0,38.0,37.0,38.0,40.0,38,37,45.0,48.0,36.0,39.0,52.0,44,36.0,41.0,48.0,42.0,44.0,43.0,41.0,55.0,23.0,52.0,43.0,51.0,49.0,44.0,36.0,35.0,28.0,35.0,36.0,42.0,40.0,37,34.0,34.0,50.0,24,20.0,30.0,13.0,17.0,28.0,35.0,14.0,18.0,13.0,27,20.0,21.0,29.0,22.0,29.0,9.0,8.0,15.0,7.0,10.0,,6
2019_11_09,36.0,40.0,39.0,41.0,40.0,37.0,40.0,43.0,42.0,40,38,48.0,49.0,40.0,38.0,53.0,44,36.0,43.0,47.0,52.0,39.0,51.0,39.0,52.0,22.0,58.0,46.0,44.0,39.0,41.0,37.0,34.0,34.0,33.0,,38.0,39.0,37,35.0,34.0,39.0,31,26.0,39.0,18.0,30.0,36.0,36.0,21.0,26.0,15.0,34,28.0,31.0,39.0,36.0,35.0,9.0,10.0,14.0,8.0,12.0,,7
2019_11_10,37.0,42.0,41.0,40.0,39.0,38.0,41.0,43.0,44.0,42,44,46.0,51.0,40.0,39.0,52.0,45,39.0,45.0,46.0,52.0,39.0,48.0,41.0,51.0,22.0,51.0,45.0,47.0,46.0,37.0,38.0,34.0,31.0,30.0,35.0,39.0,42.0,34,37.0,33.0,39.0,40,37.0,38.0,16.0,27.0,38.0,37.0,24.0,28.0,20.0,26,22.0,38.0,35.0,33.0,38.0,17.0,13.0,17.0,8.0,10.0,,8
2019_11_11,41.0,51.0,53.0,46.0,48.0,43.0,48.0,53.0,54.0,51,53,57.0,61.0,49.0,47.0,67.0,55,46.0,55.0,53.0,61.0,48.0,49.0,49.0,61.0,22.0,45.0,44.0,43.0,41.0,28.0,41.0,39.0,39.0,37.0,38.0,39.0,43.0,38,41.0,32.0,39.0,39,39.0,34.0,13.0,18.0,30.0,38.0,21.0,28.0,19.0,24,20.0,38.0,31.0,27.0,31.0,35.0,25.0,30.0,17.0,20.0,,12
2019_11_12,41.0,47.0,48.0,47.0,47.0,41.0,49.0,72.0,48.0,49,46,56.0,55.0,43.0,47.0,59.0,50,46.0,50.0,66.0,51.0,59.0,48.0,47.0,64.0,25.0,42.0,40.0,37.0,40.0,25.0,40.0,37.0,33.0,38.0,43.0,38.0,39.0,37,34.0,34.0,32.0,35,36.0,29.0,11.0,16.0,26.0,40.0,23.0,28.0,16.0,22,19.0,37.0,26.0,24.0,27.0,40.0,28.0,35.0,14.0,24.0,,23
2019_11_13,34.0,35.0,34.0,34.0,36.0,33.0,36.0,38.0,37.0,36,35,46.0,44.0,35.0,34.0,45.0,35,30.0,33.0,53.0,47.0,33.0,42.0,27.0,49.0,22.0,55.0,47.0,21.0,28.0,17.0,29.0,50.0,25.0,30.0,31.0,33.0,35.0,27,21.0,19.0,22.0,30,27.0,26.0,11.0,16.0,28.0,31.0,21.0,23.0,16.0,20,15.0,31.0,25.0,24.0,25.0,37.0,25.0,30.0,18.0,24.0,,22
2019_11_14,25.0,23.0,20.0,22.0,21.0,20.0,25.0,25.0,24.0,21,26,32.0,29.0,22.0,18.0,35.0,24,20.0,21.0,29.0,41.0,19.0,19.0,14.0,21.0,24.0,25.0,15.0,18.0,18.0,8.0,18.0,18.0,16.0,45.0,20.0,19.0,16.0,13,13.0,15.0,14.0,21,18.0,18.0,7.0,9.0,13.0,19.0,18.0,17.0,12.0,11,9.0,19.0,14.0,17.0,13.0,30.0,22.0,24.0,19.0,20.0,,21
2019_11_15,27.0,25.0,23.0,24.0,25.0,23.0,25.0,34.0,29.0,31,23,32.0,31.0,23.0,21.0,39.0,26,30.0,29.0,35.0,40.0,24.0,22.0,20.0,35.0,24.0,28.0,22.0,22.0,27.0,9.0,23.0,25.0,23.0,24.0,29.0,28.0,25.0,21,17.0,20.0,22.0,18,15.0,16.0,9.0,9.0,14.0,17.0,17.0,19.0,9.0,12,7.0,19.0,13.0,17.0,14.0,20.0,12.0,19.0,14.0,18.0,,13
2019_11_16,36.0,34.0,31.0,33.0,35.0,29.0,33.0,50.0,37.0,43,31,46.0,47.0,33.0,34.0,45.0,36,34.0,34.0,57.0,48.0,37.0,40.0,37.0,58.0,24.0,36.0,30.0,32.0,37.0,16.0,29.0,27.0,23.0,29.0,33.0,32.0,35.0,23,26.0,23.0,22.5,22,19.0,20.0,8.0,10.0,13.0,28.0,13.0,19.0,9.0,13,8.0,23.0,16.0,14.0,15.0,18.0,15.0,15.0,15.0,18.0,,15
2019_11_17,,34.0,36.0,36.0,32.0,31.0,38.0,41.0,37.0,35,36,49.0,43.0,30.0,28.0,42.0,39,37.0,37.0,51.0,29.0,39.0,33.0,44.0,57.0,19.0,35.0,31.0,37.0,31.0,17.0,,27.0,23.0,32.0,31.0,30.0,43.0,26,33.0,23.0,23.0,22,18.0,21.0,10.0,11.0,15.0,31.0,11.0,13.0,9.0,15,11.0,23.0,19.0,15.0,19.0,22.0,14.0,17.0,16.0,16.0,,12
2019_11_18,,37.0,34.0,34.0,29.0,31.0,38.0,40.0,36.0,34,34,45.0,38.0,24.0,26.0,38.0,34,33.0,32.0,43.0,24.0,37.0,31.0,40.0,61.0,19.0,37.0,30.0,35.0,31.0,17.0,,28.0,25.0,31.0,30.0,29.0,41.0,21,33.0,24.0,34.5,20,13.0,21.0,10.0,11.0,19.0,35.0,13.0,15.0,10.0,15,13.0,25.0,23.0,18.0,22.0,20.0,12.0,16.0,13.0,16.0,,13
2019_11_19,31.0,30.0,29.0,32.0,33.0,27.0,31.0,35.0,33.0,29,30,43.0,39.0,26.0,29.0,42.0,31,29.0,37.0,47.0,35.0,36.0,40.0,33.0,47.0,17.0,50.0,32.0,21.0,23.0,18.0,,30.0,24.0,36.0,34.0,27.0,33.0,28,28.0,20.0,26.0,24,19.0,24.0,9.0,12.0,21.0,30.0,18.0,26.0,12.0,17,15.0,30.0,24.0,21.0,22.0,18.0,10.0,17.0,14.0,16.0,,11
2019_11_20,19.0,22.0,20.0,21.0,21.0,21.0,22.0,24.0,22.0,18,19,27.0,31.0,18.0,20.0,36.0,26,17.0,19.0,26.0,27.0,22.0,32.0,21.0,29.0,16.0,45.0,27.0,21.0,23.0,16.0,23.0,22.0,21.0,22.0,26.0,15.0,22.0,16,18.0,19.0,19.0,26,22.0,23.0,9.0,12.0,18.0,22.0,20.0,26.0,16.0,17,14.0,29.0,20.0,19.0,21.0,10.0,8.0,13.0,16.0,15.0,,7
2019_11_21,24.0,24.0,25.0,24.0,25.0,20.0,24.0,23.0,25.0,22,24,32.0,35.0,24.0,21.0,39.0,27,20.0,24.0,32.0,41.0,26.0,39.0,27.0,37.0,23.0,49.0,30.0,27.0,27.0,18.0,26.0,22.0,23.0,23.0,23.0,30.0,30.0,23,22.0,23.0,25.0,25,22.0,23.0,10.0,11.0,19.0,26.0,17.0,29.0,16.0,20,13.0,28.0,22.0,19.0,19.0,13.0,9.0,14.0,15.0,17.0,,12
2019_11_22,26.0,26.0,26.0,24.0,24.0,18.0,26.0,32.0,27.0,27,25,38.0,36.0,25.0,27.0,40.0,26,23.0,26.0,40.0,50.0,25.0,41.0,26.0,41.0,21.0,47.0,27.0,29.0,27.0,20.0,29.0,25.0,22.0,21.0,31.0,22.0,26.0,25,20.0,20.0,26.0,28,22.0,27.0,11.0,15.0,24.0,28.0,18.0,29.0,13.0,20,13.0,31.0,24.0,20.0,23.0,15.0,11.0,14.0,12.0,13.0,,11
2019_11_23,30.0,33.0,24.0,29.0,27.0,23.0,31.0,44.0,31.0,35,30,37.0,39.0,35.0,29.0,47.0,29,30.0,36.0,57.0,56.0,32.0,44.0,37.0,50.0,26.0,37.0,26.0,33.0,36.0,21.0,28.0,33.0,22.0,26.0,,27.0,36.0,25,22.0,23.0,26.0,34,29.0,27.0,12.0,15.0,26.0,32.0,27.0,32.0,17.0,20,12.0,33.0,27.0,22.0,27.0,15.0,12.0,11.0,11.0,16.0,,9
2019_11_24,29.0,29.0,22.0,25.0,27.0,25.0,28.0,37.0,34.0,31,27,37.0,38.0,27.0,25.0,44.0,27,28.0,30.0,26.0,53.0,29.0,46.0,40.0,47.0,19.0,41.0,34.0,37.0,30.0,22.0,30.0,26.0,25.0,26.0,,27.0,33.0,22,26.0,21.0,25.0,32,26.0,32.0,13.0,17.0,27.0,29.0,27.0,34.0,17.0,19,15.0,33.0,33.0,26.0,26.0,15.0,11.0,16.0,12.0,16.0,,13
2019_11_25,29.0,29.0,33.0,31.0,27.0,30.0,31.0,40.0,33.0,35,35,41.0,36.0,30.0,26.0,43.0,25,35.0,42.0,32.0,57.0,32.0,41.0,38.0,43.0,25.0,39.0,33.0,26.0,25.0,20.0,29.0,28.0,26.0,24.0,31.0,21.0,29.0,21,22.0,18.0,22.0,30,26.0,30.0,14.0,20.0,28.0,31.0,26.0,35.0,17.0,22,17.0,34.0,23.0,25.0,32.0,16.0,10.0,11.0,8.0,12.0,,9
2019_11_26,22.0,22.0,33.0,24.0,22.0,21.0,24.0,24.0,27.0,25,27,32.0,29.0,19.0,21.0,34.0,23,25.0,26.0,33.0,48.0,25.0,34.0,20.0,34.0,29.0,41.0,31.0,32.0,26.0,20.0,17.0,21.0,17.0,18.0,,20.0,19.0,16,19.0,16.0,24.0,27,24.0,28.0,13.0,14.0,25.0,26.0,29.0,37.0,18.0,20,18.0,37.0,31.0,24.0,25.0,8.0,8.0,8.0,7.0,11.0,,7
2019_11_27,26.0,21.0,19.0,22.0,22.0,22.0,28.0,31.0,25.0,26,29,34.0,29.0,22.0,21.0,35.0,20,25.0,29.0,33.0,47.0,22.0,,19.0,27.0,21.0,39.0,29.0,21.0,20.0,20.0,18.0,21.0,15.0,19.0,,21.0,23.0,18,20.0,13.0,15.0,28,21.0,28.0,13.0,15.0,25.0,28.0,26.0,33.0,16.0,17,15.0,37.0,27.0,28.0,25.0,9.0,8.0,11.0,9.0,12.0,,8
2019_11_28,18.0,13.0,14.0,18.0,16.0,15.0,18.0,22.0,18.0,17,16,26.0,20.0,14.0,14.0,31.0,18,17.0,20.0,26.0,32.0,18.0,27.0,14.0,19.0,14.0,34.0,22.0,21.0,17.0,17.0,16.0,16.0,14.0,18.0,,19.0,19.0,16,11.0,11.0,10.0,26,19.0,24.0,13.0,14.0,19.0,25.0,22.0,19.0,14.0,16,14.0,31.0,19.0,25.0,19.0,9.0,8.0,12.0,14.0,14.0,,8
2019_11_29,19.0,17.0,15.0,19.0,18.0,18.0,20.0,21.0,21.0,19,21,24.0,37.0,18.0,15.0,32.0,26,20.0,23.0,27.0,30.0,22.0,22.0,21.0,28.0,,33.0,21.0,26.0,23.0,20.0,14.0,13.0,16.0,14.0,15.0,19.0,19.0,16,14.0,15.0,17.0,28,20.0,24.0,11.0,15.0,19.0,23.0,23.0,17.0,15.0,19,13.0,31.0,22.0,25.0,21.0,10.0,10.0,14.0,12.0,13.0,,10
2019_11_30,20.0,21.0,16.0,20.0,19.0,18.0,21.0,26.0,22.0,21,22,28.0,28.0,21.0,18.0,34.0,25,20.0,24.0,30.0,43.0,24.0,32.0,16.0,27.0,,35.0,24.0,19.0,17.0,21.0,16.0,18.0,14.0,22.0,19.0,23.0,18.0,16,18.0,18.0,13.0,30,22.0,28.0,16.0,15.0,24.0,30.0,26.0,24.0,16.0,19,12.0,32.0,27.0,26.0,28.0,9.0,9.0,12.0,8.0,10.0,,8
2019_12_01,20.0,21.0,16.0,19.0,23.0,18.0,20.0,29.0,22.0,24,22,28.0,30.0,23.0,20.0,37.0,26,23.0,27.0,31.0,42.0,22.0,32.0,26.0,30.0,25.0,43.0,28.0,22.0,18.0,17.0,18.0,20.0,16.0,22.0,17.0,19.0,21.0,19,19.0,17.0,17.0,28,22.0,28.0,14.0,13.0,22.0,30.0,29.0,43.0,17.0,18,12.0,35.0,28.0,26.0,27.0,11.0,10.0,12.0,5.0,9.0,3.0,8
2019_12_02,19.0,17.0,14.0,17.0,18.0,13.0,19.0,28.0,17.0,17,15,21.0,25.0,14.0,15.0,31.0,21,16.0,20.0,29.0,37.0,20.0,34.0,18.0,25.0,24.0,38.0,28.0,19.0,18.0,21.0,19.0,19.0,19.0,14.0,18.0,19.0,21.0,19,13.0,14.0,14.0,29,24.0,28.0,11.0,13.0,21.0,26.0,29.0,44.0,16.0,20,16.0,35.0,25.0,34.0,23.0,11.0,8.0,13.0,12.0,12.0,4.0,10
2019_12_03,22.0,23.0,19.0,23.0,23.0,19.0,23.0,24.0,27.0,24,25,26.0,32.0,21.0,20.0,32.0,22,,23.0,27.0,28.0,22.0,23.0,20.0,23.0,17.0,29.0,21.0,25.0,25.0,19.0,19.0,18.0,16.0,17.0,19.0,23.0,21.0,15,14.0,18.0,20.0,30,24.0,24.0,10.0,11.0,19.0,21.0,32.0,41.0,19.0,21,16.0,33.0,23.0,33.0,29.0,15.0,9.0,14.0,17.0,17.0,4.0,11
2019_12_04,29.0,29.0,21.0,27.0,27.0,29.0,29.0,32.0,32.0,29,30,31.0,38.0,27.0,26.0,42.0,27,,33.0,39.0,56.0,30.0,34.0,27.0,35.0,29.0,47.0,33.0,38.0,34.0,30.0,27.0,24.0,19.0,23.0,22.0,24.0,29.0,27,23.0,24.0,30.0,34,26.0,27.0,14.0,14.0,22.0,30.0,27.0,23.0,20.0,25,15.0,35.0,39.0,37.0,28.0,14.0,9.0,18.0,20.0,24.0,11.0,16
2019_12_05,31.0,31.0,24.0,30.0,30.0,28.0,31.0,30.0,33.0,32,32,33.0,39.0,30.0,27.0,45.0,30,32.0,36.0,48.0,48.0,31.0,39.0,30.0,36.0,27.0,63.0,40.0,43.0,40.0,33.0,27.0,26.0,23.0,28.0,29.0,36.0,33.0,33,28.0,26.0,32.0,30,22.0,30.0,17.0,22.0,26.0,36.0,24.0,22.0,20.0,27,18.0,35.0,34.0,37.0,29.0,16.0,13.0,19.0,23.0,22.0,12.0,15
2019_12_06,35.0,32.0,30.0,35.0,34.0,33.0,34.0,40.0,37.0,37,37,40.0,43.0,31.0,29.0,44.0,29,34.0,40.0,50.0,56.0,34.0,39.0,35.0,41.0,36.0,59.0,44.0,40.0,39.0,33.0,26.0,25.0,24.0,25.0,25.0,36.0,34.0,33,27.0,25.0,38.0,28,22.0,29.0,19.0,23.0,27.0,33.0,24.0,22.0,23.0,29,23.0,35.0,32.0,33.0,30.0,19.0,18.0,20.0,16.0,20.0,13.0,17
2019_12_07,32.0,30.0,26.0,30.0,30.0,27.0,31.0,30.0,32.0,33,35,37.0,38.0,30.0,27.0,43.0,30,32.0,39.0,50.0,60.0,32.0,33.0,31.0,35.0,32.0,49.0,42.0,41.0,37.0,31.0,30.0,27.0,18.0,27.0,25.0,33.0,38.0,31,27.0,25.0,33.0,29,23.0,29.0,19.0,25.0,28.0,38.0,27.0,24.0,28.0,29,21.0,37.0,39.0,39.0,29.0,22.0,17.0,16.0,15.0,22.0,13.0,13
2019_12_08,41.0,38.0,33.0,43.0,40.0,37.0,42.0,46.0,45.0,45,45,52.0,50.0,37.0,36.0,50.0,29,40.0,,51.0,57.0,37.0,42.0,36.0,34.0,36.0,50.0,43.0,39.0,38.0,35.0,32.0,43.0,25.0,41.0,37.0,34.0,35.0,34,30.0,29.0,38.0,32,24.0,32.0,21.0,29.0,32.0,36.0,24.0,23.0,28.0,25,23.0,44.0,38.0,43.0,35.0,22.0,18.0,19.0,19.0,20.0,,15
2019_12_09,42.0,38.0,30.0,41.0,38.0,36.0,44.0,48.0,46.0,48,45,49.0,51.0,35.0,31.0,52.0,29,45.0,,56.0,69.0,45.0,47.0,36.0,40.0,37.0,60.0,45.0,51.0,42.0,41.0,27.0,28.0,25.0,28.0,27.0,35.0,30.0,30,26.0,25.0,34.0,32,28.0,36.0,21.0,30.0,33.0,41.0,23.0,26.0,31.0,28,27.0,48.0,51.0,42.0,37.0,23.0,21.0,19.0,22.0,27.0,,17
2019_12_10,48.0,48.0,37.0,40.0,44.0,44.0,45.0,56.0,53.0,55,47,52.0,65.0,52.0,43.0,66.0,31,49.0,58.0,63.0,81.0,46.0,55.0,46.0,55.0,46.0,59.0,47.0,65.0,62.0,45.0,28.0,33.0,28.0,32.0,37.0,37.0,40.0,32,32.0,34.0,42.0,36,30.0,35.0,22.0,26.0,37.0,47.0,27.0,34.0,26.0,31,27.0,45.0,43.0,45.0,35.0,22.0,16.0,20.0,16.0,20.0,11.0,12
2019_12_11,68.0,50.0,39.0,54.0,48.0,51.0,56.0,76.0,52.0,73,60,59.0,66.0,55.0,46.0,65.0,34,66.0,74.0,70.0,92.0,58.0,72.0,66.0,65.0,57.0,68.0,62.0,64.0,73.0,43.0,45.0,40.0,36.0,36.0,40.0,41.0,48.0,42,35.0,42.0,43.0,39,35.0,50.0,22.0,34.0,48.0,68.0,32.0,39.0,31.0,33,26.0,57.0,55.0,47.0,33.5,17.0,15.0,20.0,21.0,23.0,11.0,16
2019_12_12,47.0,52.0,33.0,50.0,46.0,47.0,51.0,56.0,46.0,48,48,58.0,61.0,52.0,41.0,62.0,34,45.0,58.0,70.0,94.0,53.0,72.0,64.0,68.0,53.0,75.0,69.0,63.0,69.0,48.0,48.0,44.0,37.0,39.0,48.0,46.0,50.0,46,34.0,41.0,47.0,44,41.0,55.0,21.0,32.0,44.0,70.0,37.0,40.0,38.0,35,31.0,62.0,62.0,50.0,88.0,19.0,16.0,21.0,22.0,25.0,10.0,16
2019_12_13,51.0,49.0,33.0,44.0,45.0,43.0,47.0,58.0,46.0,54,46,52.0,58.0,49.0,37.0,59.0,31,50.0,60.0,69.0,96.0,48.0,71.0,47.0,59.0,52.0,69.0,66.0,51.0,69.0,39.0,44.0,42.0,42.0,36.0,41.0,40.0,40.0,38,33.0,32.0,46.0,45,41.0,53.0,34.0,36.0,50.0,65.0,32.0,42.0,38.0,38,30.0,64.0,53.0,53.0,73.0,18.0,18.0,17.0,17.0,18.0,11.0,13
2019_12_14,44.0,41.0,34.0,42.0,38.0,37.0,44.0,46.0,44.0,46,43,54.0,51.0,40.0,34.0,54.0,29,42.0,51.0,58.0,70.0,41.0,56.0,44.0,47.0,42.0,62.0,54.0,36.0,50.0,33.0,31.0,35.0,28.0,31.0,34.0,33.0,32.0,37,31.0,26.0,36.0,43,38.0,44.0,32.0,31.0,42.0,59.0,32.0,54.0,38.0,31,30.0,59.0,45.0,50.0,59.0,19.0,16.0,18.0,15.0,20.0,14.0,15
2019_12_15,47.0,40.0,34.0,45.0,39.0,39.0,43.0,47.0,46.0,50,44,52.0,52.0,41.0,35.0,55.0,32,45.0,49.0,57.0,61.0,24.0,53.0,43.0,54.0,40.0,50.0,47.0,44.0,49.0,26.0,29.0,37.0,28.0,32.0,36.0,36.0,29.0,31,28.0,24.0,31.0,41,36.0,37.0,36.0,31.0,37.0,50.0,36.0,43.0,30.0,29,27.0,54.0,45.0,46.0,50.0,17.0,12.0,15.0,14.0,14.0,8.0,9
2019_12_16,40.0,35.0,30.0,38.0,35.0,38.0,41.0,44.0,40.0,40,39,48.0,46.0,36.0,32.0,48.0,27,38.0,44.0,47.0,55.0,36.0,55.0,53.0,62.0,48.0,58.0,50.0,39.0,39.0,25.0,28.0,27.0,26.0,24.0,28.0,35.0,24.0,26,25.0,24.0,30.0,37,41.0,43.0,39.0,35.0,42.0,47.0,32.0,41.0,26.0,28,23.0,54.0,49.0,44.0,51.0,16.0,15.0,13.0,15.0,14.0,7.0,10
