Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,21T,24T,25T,26T,28T,29T,30T,31T,74T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,78T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T,81T
2019-11-19,31.0,30.0,29.0,32.0,33.0,27.0,31.0,35.0,33.0,29,30,43.0,39.0,26.0,29.0,42.0,31,29.0,37.0,47.0,35.0,36.0,33.0,47.0,47.0,50.0,31.0,30.0,24.0,36.0,34.0,27.0,33.0,28,24,19.0,24.0,9.0,12.0,21.0,30.0,18.0,10.0,17.0,21.0,23.0,28.0,14.0,16.0,16.0,18.0,26.0,12.0,17,15.0,30.0,24.0,21.0,20.0,18.0,22.0,26.0,32.0,11,40.0
2019-11-20,19.0,22.0,20.0,21.0,21.0,21.0,22.0,24.0,22.0,18,19,27.0,31.0,18.0,20.0,36.0,26,17.0,19.0,26.0,27.0,22.0,21.0,29.0,16.0,45.0,23.0,22.0,21.0,22.0,26.0,19.0,22.0,16,26,22.0,23.0,9.0,12.0,18.0,22.0,10.0,8.0,13.0,21.0,23.0,18.0,16.0,15.0,15.0,20.0,26.0,16.0,17,14.0,29.0,20.0,19.0,19.0,16.0,21.0,19.0,27.0,7,32.0
2019-11-21,24.0,24.0,25.0,24.0,25.0,20.0,24.0,23.0,25.0,22,24,32.0,35.0,24.0,21.0,39.0,27,20.0,24.0,32.0,41.0,26.0,27.0,37.0,23.0,49.0,26.0,22.0,23.0,23.0,23.0,26.5,30.0,23,25,22.0,23.0,10.0,11.0,19.0,26.0,13.0,9.0,14.0,27.0,27.0,22.0,15.0,17.0,17.0,17.0,29.0,16.0,20,13.0,28.0,22.0,19.0,23.0,18.0,19.0,25.0,30.0,12,39.0
2019-11-22,26.0,26.0,26.0,24.0,24.0,18.0,26.0,32.0,27.0,27,25,38.0,36.0,25.0,27.0,40.0,26,23.0,26.0,40.0,50.0,25.0,26.0,41.0,21.0,47.0,29.0,25.0,22.0,21.0,31.0,22.0,26.0,25,28,22.0,27.0,11.0,15.0,24.0,28.0,15.0,11.0,14.0,29.0,27.0,20.0,12.0,13.0,13.0,18.0,29.0,13.0,20,13.0,31.0,24.0,20.0,20.0,20.0,23.0,26.0,27.0,11,41.0
2019-11-23,30.0,33.0,31.818181818181817,29.0,27.0,23.0,31.0,44.0,31.0,35,30,37.0,39.0,35.0,29.0,47.0,29,30.0,36.0,57.0,56.0,32.0,37.0,50.0,26.0,37.0,28.0,33.0,22.0,26.0,27.25,27.0,36.0,25,34,29.0,27.0,12.0,15.0,26.0,32.0,15.0,12.0,11.0,33.0,36.0,22.0,11.0,16.0,16.0,27.0,32.0,17.0,20,12.0,33.0,27.0,22.0,23.0,21.0,27.0,26.0,26.0,9,44.0
2019-11-24,29.0,29.0,29.90909090909091,25.0,27.0,25.0,28.0,37.0,34.0,31,27,37.0,38.0,27.0,25.0,44.0,27,28.0,30.0,53.0,53.0,29.0,40.0,47.0,47.0,41.0,30.0,26.0,25.0,26.0,26.75,27.0,33.0,22,32,26.0,32.0,13.0,17.0,27.0,29.0,15.0,11.0,16.0,37.0,30.0,26.0,12.0,16.0,16.0,27.0,34.0,17.0,19,15.0,33.0,33.0,26.0,21.0,22.0,26.0,25.0,34.0,13,46.0
2019-11-25,29.0,29.0,32.81818181818182,31.0,27.0,30.0,31.0,40.0,33.0,35,35,41.0,36.0,30.0,26.0,43.0,25,35.0,42.0,57.0,57.0,32.0,38.0,43.0,43.0,39.0,29.0,28.0,26.0,24.0,31.0,21.0,29.0,21,30,26.0,30.0,14.0,20.0,28.0,31.0,16.0,10.0,11.0,26.0,25.0,22.0,8.0,12.0,12.0,26.0,35.0,17.0,22,17.0,34.0,23.0,25.0,18.0,20.0,32.0,22.0,33.0,9,41.0
2019-11-26,22.0,22.0,24.545454545454547,24.0,22.0,21.0,24.0,24.0,27.0,25,27,32.0,29.0,19.0,21.0,34.0,23,25.0,26.0,33.0,48.0,25.0,20.0,34.0,34.0,41.0,17.0,21.0,17.0,18.0,18.25,20.0,19.0,16,27,24.0,28.0,13.0,14.0,25.0,26.0,8.0,8.0,8.0,32.0,26.0,19.0,7.0,11.0,11.0,29.0,37.0,18.0,20,18.0,37.0,31.0,24.0,16.0,20.0,25.0,24.0,31.0,7,34.0
2019-11-27,26.0,21.0,19.0,22.0,22.0,22.0,28.0,31.0,25.0,26,29,34.0,29.0,22.0,21.0,35.0,20,25.0,29.0,33.0,47.0,22.0,19.0,27.0,21.0,39.0,18.0,21.0,15.0,19.0,18.25,21.0,23.0,18,28,21.0,28.0,13.0,15.0,25.0,28.0,9.0,8.0,11.0,21.0,20.0,20.0,9.0,12.0,12.0,26.0,33.0,16.0,17,15.0,37.0,27.0,28.0,13.0,20.0,25.0,15.0,29.0,8,
2019-11-28,18.0,13.0,14.0,18.0,16.0,15.0,18.0,22.0,18.0,17,16,26.0,20.0,14.0,14.0,31.0,18,17.0,20.0,26.0,32.0,18.0,14.0,19.0,14.0,34.0,16.0,16.0,14.0,18.0,16.0,19.0,19.0,16,26,19.0,24.0,13.0,14.0,19.0,25.0,9.0,8.0,12.0,21.0,17.0,11.0,14.0,14.0,14.0,22.0,22.0,14.0,16,14.0,31.0,19.0,25.0,11.0,17.0,19.0,10.0,22.0,8,27.0
2019-11-29,19.0,17.0,15.0,19.0,18.0,18.0,20.0,21.0,21.0,19,21,24.0,22.75,18.0,15.0,32.0,26,20.0,23.0,27.0,30.0,22.0,21.0,28.0,28.0,33.0,14.0,13.0,16.0,14.0,15.0,19.0,19.0,16,28,20.0,24.0,11.0,15.0,19.0,23.0,10.0,10.0,14.0,26.0,23.0,14.0,12.0,13.0,13.0,23.0,23.0,15.0,19,13.0,31.0,22.0,25.0,15.0,20.0,21.0,17.0,21.0,10,22.0
2019-11-30,20.0,21.0,16.0,20.0,19.0,18.0,21.0,26.0,22.0,21,22,28.0,28.0,21.0,18.0,34.0,25,20.0,24.0,30.0,43.0,24.0,16.0,27.0,27.0,35.0,16.0,18.0,14.0,22.0,19.0,23.0,18.0,16,30,22.0,28.0,16.0,15.0,24.0,30.0,9.0,9.0,12.0,19.0,17.0,18.0,8.0,10.0,10.0,26.0,26.0,16.0,19,12.0,32.0,27.0,26.0,18.0,21.0,28.0,13.0,24.0,8,32.0
2019-12-01,20.0,21.0,16.0,19.0,23.0,18.0,20.0,29.0,22.0,24,22,28.0,30.0,23.0,20.0,37.0,26,23.0,27.0,31.0,42.0,22.0,26.0,30.0,30.0,43.0,18.0,20.0,16.0,22.0,17.0,19.0,21.0,19,28,22.0,28.0,14.0,13.0,22.0,30.0,11.0,10.0,12.0,22.0,18.0,19.0,5.0,9.0,3.0,29.0,43.0,17.0,18,12.0,35.0,28.0,26.0,17.0,17.0,,17.0,28.0,8,32.0
2019-12-02,19.0,17.0,14.0,17.0,18.0,13.0,19.0,28.0,17.0,17,15,21.0,25.0,14.0,15.0,31.0,21,16.0,20.0,29.0,37.0,20.0,18.0,25.0,25.0,38.0,19.0,19.0,19.0,14.0,18.0,19.0,21.0,19,29,24.0,28.0,11.0,13.0,21.0,26.0,11.0,8.0,13.0,19.0,18.0,13.0,12.0,12.0,4.0,29.0,44.0,16.0,20,16.0,35.0,25.0,34.0,14.0,21.0,,14.0,28.0,10,34.0
2019-12-03,22.0,23.0,19.0,23.0,23.0,19.0,23.0,24.0,27.0,24,25,26.0,32.0,21.0,20.0,32.0,22,23.0,23.0,27.0,28.0,22.0,20.0,23.0,17.0,29.0,19.0,18.0,16.0,17.0,19.0,23.0,21.0,15,30,24.0,24.0,10.0,11.0,19.0,21.0,15.0,9.0,14.0,25.0,25.0,14.0,17.0,17.0,4.0,32.0,41.0,19.0,21,16.0,33.0,23.0,33.0,18.0,19.0,,20.0,21.0,11,23.0
2019-12-04,29.0,29.0,21.0,27.0,27.0,29.0,29.0,32.0,32.0,29,30,31.0,38.0,27.0,26.0,42.0,27,33.0,33.0,39.0,56.0,30.0,27.0,35.0,29.0,47.0,27.0,24.0,19.0,23.0,22.0,24.0,29.0,27,34,26.0,27.0,14.0,14.0,22.0,30.0,14.0,9.0,18.0,38.0,34.0,23.0,20.0,24.0,11.0,27.0,23.0,20.0,25,15.0,35.0,39.0,37.0,24.0,30.0,28.0,30.0,33.0,16,34.0
2019-12-05,31.0,31.0,24.0,30.0,30.0,28.0,31.0,30.0,33.0,32,32,33.0,39.0,30.0,27.0,45.0,30,32.0,36.0,48.0,48.0,31.0,30.0,36.0,27.0,63.0,27.0,26.0,23.0,28.0,29.0,36.0,33.0,33,30,22.0,30.0,17.0,22.0,26.0,36.0,16.0,13.0,19.0,43.0,40.0,28.0,23.0,22.0,12.0,24.0,22.0,20.0,27,18.0,35.0,34.0,37.0,26.0,33.0,29.0,32.0,40.0,15,39.0
2019-12-06,35.0,32.0,30.0,35.0,34.0,33.0,34.0,40.0,37.0,37,37,40.0,43.0,31.0,29.0,44.0,29,34.0,40.0,50.0,56.0,34.0,35.0,41.0,36.0,59.0,26.0,25.0,24.0,25.0,25.0,36.0,34.0,33,28,22.0,29.0,19.0,23.0,27.0,33.0,19.0,18.0,20.0,40.0,39.0,27.0,16.0,20.0,13.0,24.0,22.0,23.0,29,23.0,35.0,32.0,33.0,25.0,33.0,30.0,38.0,44.0,17,39.0
2019-12-07,32.0,30.0,26.0,30.0,30.0,27.0,31.0,30.0,32.0,33,35,37.0,38.0,30.0,27.0,43.0,30,32.0,39.0,50.0,60.0,32.0,31.0,35.0,32.0,49.0,30.0,27.0,18.0,27.0,25.0,33.0,38.0,31,29,23.0,29.0,19.0,25.0,28.0,38.0,22.0,17.0,16.0,41.0,37.0,27.0,15.0,22.0,13.0,27.0,24.0,28.0,29,21.0,37.0,39.0,39.0,25.0,31.0,29.0,33.0,42.0,13,33.0
2019-12-08,41.0,38.0,33.0,43.0,40.0,37.0,42.0,46.0,45.0,45,45,52.0,50.0,37.0,36.0,50.0,29,40.0,40.0,51.0,57.0,37.0,36.0,34.0,36.0,50.0,32.0,43.0,25.0,41.0,37.0,34.0,35.0,34,32,24.0,32.0,21.0,29.0,32.0,36.0,22.0,18.0,19.0,39.0,38.0,30.0,19.0,20.0,20.0,24.0,23.0,28.0,25,23.0,44.0,38.0,43.0,29.0,35.0,35.0,38.0,43.0,15,42.0
2019-12-09,42.0,38.0,30.0,41.0,38.0,36.0,44.0,48.0,46.0,48,45,49.0,51.0,35.0,31.0,52.0,29,45.0,45.0,56.0,69.0,45.0,36.0,40.0,37.0,60.0,27.0,28.0,25.0,28.0,27.0,35.0,30.0,30,32,28.0,36.0,21.0,30.0,33.0,41.0,23.0,21.0,19.0,51.0,42.0,26.0,22.0,27.0,27.0,23.0,26.0,31.0,28,27.0,48.0,51.0,42.0,25.0,41.0,37.0,34.0,45.0,17,47.0
2019-12-10,48.0,48.0,37.0,40.0,44.0,44.0,45.0,56.0,53.0,55,47,52.0,65.0,52.0,43.0,66.0,31,49.0,58.0,63.0,81.0,46.0,46.0,55.0,46.0,59.0,28.0,33.0,28.0,32.0,37.0,37.0,40.0,32,36,30.0,35.0,22.0,26.0,37.0,47.0,22.0,16.0,20.0,65.0,62.0,32.0,16.0,20.0,11.0,27.0,34.0,26.0,31,27.0,45.0,43.0,45.0,34.0,45.0,35.0,42.0,47.0,12,55.0
2019-12-11,68.0,50.0,39.0,54.0,48.0,51.0,56.0,76.0,52.0,73,60,59.0,66.0,55.0,46.0,65.0,34,66.0,74.0,70.0,92.0,58.0,66.0,65.0,57.0,68.0,45.0,40.0,36.0,36.0,40.0,41.0,48.0,42,39,35.0,50.0,22.0,34.0,48.0,68.0,17.0,15.0,20.0,64.0,73.0,35.0,21.0,23.0,11.0,32.0,39.0,31.0,33,26.0,57.0,55.0,47.0,42.0,43.0,,43.0,62.0,16,72.0
2019-12-12,47.0,52.0,33.0,50.0,46.0,47.0,51.0,56.0,46.0,48,48,58.0,61.0,52.0,41.0,62.0,34,45.0,58.0,70.0,94.0,53.0,64.0,68.0,53.0,75.0,48.0,44.0,37.0,39.0,48.0,46.0,50.0,46,44,41.0,55.0,21.0,32.0,44.0,70.0,19.0,16.0,21.0,63.0,69.0,34.0,22.0,25.0,10.0,37.0,40.0,38.0,35,31.0,62.0,62.0,50.0,41.0,48.0,88.0,47.0,69.0,16,72.0
2019-12-13,51.0,49.0,33.0,44.0,45.0,43.0,47.0,58.0,46.0,54,46,52.0,58.0,49.0,37.0,59.0,31,50.0,60.0,69.0,96.0,48.0,47.0,59.0,52.0,69.0,44.0,42.0,42.0,36.0,41.0,40.0,40.0,38,45,41.0,53.0,34.0,36.0,50.0,65.0,18.0,18.0,17.0,51.0,69.0,33.0,17.0,18.0,11.0,32.0,42.0,38.0,38,30.0,64.0,53.0,53.0,32.0,39.0,73.0,46.0,66.0,13,71.0
2019-12-14,44.0,41.0,34.0,42.0,38.0,37.0,44.0,46.0,44.0,46,43,54.0,51.0,40.0,34.0,54.0,29,42.0,51.0,58.0,70.0,41.0,44.0,47.0,42.0,62.0,31.0,35.0,28.0,31.0,34.0,33.0,32.0,37,43,38.0,44.0,32.0,31.0,42.0,59.0,19.0,16.0,18.0,36.0,50.0,31.0,15.0,20.0,14.0,32.0,54.0,38.0,31,30.0,59.0,45.0,50.0,26.0,33.0,59.0,36.0,54.0,15,56.0
2019-12-15,47.0,40.0,34.0,45.0,39.0,39.0,43.0,47.0,46.0,50,44,52.0,52.0,41.0,35.0,55.0,32,45.0,49.0,57.0,61.0,,43.0,54.0,40.0,50.0,29.0,37.0,28.0,32.0,36.0,36.0,29.0,31,41,36.0,37.0,36.0,31.0,37.0,50.0,17.0,12.0,15.0,44.0,49.0,28.0,14.0,14.0,8.0,36.0,43.0,30.0,29,27.0,54.0,45.0,46.0,24.0,26.0,50.0,31.0,47.0,9,53.0
2019-12-16,40.0,35.0,30.0,38.0,35.0,38.0,41.0,44.0,40.0,40,39,48.0,46.0,36.0,32.0,48.0,27,38.0,44.0,47.0,55.0,36.0,53.0,62.0,48.0,58.0,28.0,27.0,26.0,24.0,28.0,35.0,24.0,26,37,41.0,43.0,39.0,35.0,42.0,47.0,16.0,15.0,13.0,39.0,39.0,25.0,15.0,14.0,7.0,32.0,41.0,26.0,28,23.0,54.0,49.0,44.0,24.0,25.0,51.0,30.0,50.0,10,55.0
2019-12-17,36.0,33.0,28.0,34.0,31.0,34.0,36.0,39.0,39.0,37,41,47.0,42.0,38.0,28.0,49.0,26,36.0,47.0,47.0,74.0,37.0,46.0,58.0,42.0,64.0,33.0,28.0,36.0,29.0,37.0,39.0,32.0,28,38,37.0,42.0,38.0,29.0,41.0,46.0,16.0,15.0,11.0,40.0,42.0,26.0,11.0,14.0,5.0,33.0,39.0,25.0,25,23.0,53.0,44.0,52.0,26.0,26.0,39.0,37.0,46.0,8,62.0
2019-12-18,35.0,36.0,28.0,36.0,38.0,33.0,36.0,43.0,37.0,35,33,46.0,49.0,37.0,32.0,51.0,28,33.0,34.0,47.0,54.0,32.0,41.0,60.0,38.0,53.0,40.0,36.0,30.0,28.0,38.0,44.0,49.0,37,32,33.0,43.0,39.0,24.0,38.0,45.0,17.0,11.0,12.0,40.0,40.0,26.0,14.0,11.0,4.0,32.0,32.0,19.0,26,20.0,56.0,39.0,53.0,27.0,26.0,36.0,33.0,48.0,8,46.0
2019-12-19,42.0,40.0,29.0,37.0,38.0,32.0,41.0,45.0,40.0,42,38,47.0,58.0,35.0,34.0,61.0,29,37.0,38.0,50.0,34.0,42.0,48.0,74.0,43.0,50.0,32.0,25.0,22.0,25.0,27.0,37.0,41.0,38,30,28.0,37.0,38.0,27.0,39.0,45.0,10.0,9.0,13.0,33.0,39.0,35.0,10.0,12.0,5.0,33.0,32.0,16.0,25,19.0,53.0,37.0,53.0,26.0,26.0,38.0,29.0,51.0,8,37.0
2019-12-20,42.0,38.0,29.0,36.0,34.0,34.0,42.0,45.0,40.0,42,37,50.0,49.0,33.0,30.0,53.0,28,39.0,39.0,51.0,24.0,41.0,41.0,64.0,42.0,56.0,32.0,26.0,27.0,28.0,30.0,45.0,46.0,42,37,37.0,45.0,42.0,33.0,43.0,41.0,10.0,6.0,11.0,34.0,33.0,29.0,14.0,13.0,5.0,33.0,34.0,19.0,27,23.0,56.0,41.0,47.0,27.0,25.0,40.0,31.0,50.0,8,40.0
2019-12-21,38.0,37.0,28.0,34.0,36.0,30.0,37.0,44.0,39.0,38,35,49.0,53.0,28.0,31.0,55.0,27,36.0,42.0,50.0,25.0,40.0,45.0,65.0,45.0,51.0,34.0,26.0,28.0,25.0,30.0,46.0,42.0,33,33,29.0,42.0,43.0,32.0,42.0,38.0,15.0,9.0,13.0,34.0,42.0,34.0,14.0,18.0,5.0,26.0,42.0,21.0,26,22.0,51.0,35.0,44.0,29.0,26.0,46.0,36.0,48.0,10,42.0
2019-12-22,32.0,32.0,25.0,30.0,29.0,29.0,31.0,34.0,32.0,31,30,48.0,45.0,26.0,27.0,42.0,26,29.0,31.0,41.0,23.0,36.0,49.0,71.0,53.0,52.0,41.0,29.0,22.0,24.0,32.0,34.0,48.0,28,28,27.0,38.0,39.0,28.0,35.0,45.0,19.0,14.0,17.0,48.0,48.0,45.0,17.0,19.0,11.0,17.0,23.0,17.0,32,23.0,41.0,40.0,31.0,34.0,32.0,42.0,36.0,46.0,15,35.0
2019-12-23,30.0,27.0,25.0,28.0,27.0,25.0,30.0,35.0,31.0,28,27,37.0,37.0,24.0,22.0,36.0,22,28.0,30.0,40.0,24.0,36.0,43.0,76.0,44.0,45.0,31.0,24.0,20.0,27.0,27.0,32.0,38.0,25,26,23.0,39.0,37.0,29.0,36.0,47.0,23.0,16.0,19.0,50.0,52.0,31.0,18.0,21.0,10.0,18.0,21.0,14.0,37,28.0,46.0,45.0,32.0,35.0,38.0,40.0,52.0,47.0,13,36.0
2019-12-24,30.0,28.0,25.0,28.0,27.0,27.0,32.0,38.0,34.0,29,30,45.0,39.0,24.0,22.0,34.0,23,29.0,36.0,37.0,22.0,35.0,47.0,87.0,55.0,47.0,29.0,20.0,25.0,26.0,26.0,29.0,38.0,30,31,31.0,45.0,44.0,38.0,46.0,55.0,21.0,18.0,18.0,60.0,47.0,33.0,18.0,20.0,12.0,23.0,23.0,19.0,39,29.0,50.0,54.0,37.0,32.0,40.0,46.0,49.0,59.0,14,29.0
2019-12-25,30.0,27.0,25.0,33.0,30.0,31.0,33.0,36.0,35.0,30,32,46.0,39.0,22.0,27.0,35.0,22,30.0,32.0,40.0,23.0,35.0,39.0,67.0,52.0,44.0,32.0,24.0,27.0,29.0,30.0,29.0,51.0,27,40,42.0,67.0,56.0,51.0,62.0,66.0,20.0,15.0,19.0,53.0,56.0,34.0,19.0,21.0,15.0,32.0,34.0,26.0,46,39.0,60.0,69.0,56.0,38.0,44.0,57.0,54.0,54.0,18,35.0
2019-12-26,30.0,25.0,22.0,30.0,26.0,26.0,31.0,42.0,30.0,29,28,41.0,36.0,21.0,24.0,34.0,20,30.0,35.0,44.0,28.0,35.0,47.0,56.0,53.0,47.0,27.0,24.0,24.0,30.0,29.0,31.0,39.0,27,36,37.0,64.0,49.0,44.0,68.0,74.0,20.0,16.0,19.0,71.0,61.0,36.0,16.0,17.0,15.0,35.0,32.0,28.0,61,49.0,58.0,80.0,63.0,36.0,50.0,49.0,53.0,50.0,18,40.0
2019-12-27,36.0,36.0,29.0,38.0,34.0,33.0,35.0,45.0,37.0,35,37,49.0,45.0,32.0,30.0,46.0,29,34.0,43.0,46.0,26.0,40.0,59.0,63.0,55.0,57.0,30.0,25.0,30.0,27.0,30.0,39.0,36.0,34,52,52.0,78.0,64.0,49.0,77.0,62.0,23.0,14.0,22.0,32.0,44.0,35.0,19.0,22.0,15.0,39.0,37.0,24.0,53,43.0,69.0,75.0,56.0,43.0,43.0,53.0,48.0,67.0,12,41.0
2019-12-28,36.0,37.0,30.0,35.0,33.0,33.0,37.0,38.0,36.0,35,33,40.0,47.0,31.0,30.0,47.0,30,33.0,41.0,36.0,28.0,37.0,44.0,38.0,46.0,53.0,38.0,35.0,38.0,36.0,37.0,39.0,44.0,35,70,70.0,78.0,48.0,41.0,63.0,33.0,22.0,15.0,15.0,28.0,32.0,34.0,17.0,20.0,15.0,48.0,50.0,27.0,30,27.0,80.0,61.0,51.0,33.0,25.0,67.0,38.0,58.0,11,37.0
2019-12-29,41.0,40.0,32.0,39.0,37.0,36.0,41.0,40.0,43.0,43,39,44.0,55.0,40.0,35.0,58.0,35,38.0,41.0,44.0,44.0,37.0,42.0,36.0,41.0,61.0,41.0,40.25,43.0,37.0,40.0,46.0,49.0,40,49,45.0,59.0,45.0,40.0,54.0,46.0,23.0,20.0,16.0,37.0,35.0,36.0,14.0,17.0,11.0,19.0,23.0,22.0,24,20.0,56.0,44.0,35.0,39.0,26.0,51.0,32.0,52.0,12,37.0
2019-12-30,37.0,39.0,32.0,37.0,38.0,35.0,38.0,39.0,39.0,40,37,42.0,52.0,34.0,32.0,53.0,33,37.0,44.0,46.0,47.0,41.0,48.0,30.0,44.0,59.0,45.0,42.0,35.0,43.0,45.0,39.0,46.0,41,34,28.0,26.0,28.0,28.0,30.0,50.0,19.0,11.0,12.0,36.0,34.0,36.0,14.0,16.0,11.0,16.0,18.0,27.0,24,20.0,30.0,22.0,21.0,42.0,29.0,44.0,34.0,51.0,9,54.0
2019-12-31,41.0,33.0,32.0,40.0,29.0,36.0,41.0,39.0,36.0,40,43,45.0,48.0,36.0,28.0,55.0,26,40.0,48.0,43.0,43.0,35.0,34.0,26.0,35.0,59.0,33.0,35.0,30.0,33.0,38.0,36.0,35.0,36,34,27.0,24.0,22.0,19.0,24.0,43.0,16.0,10.0,11.0,31.0,21.0,31.0,14.0,15.0,10.0,19.0,21.0,29.0,24,17.0,30.0,24.0,24.0,26.0,25.0,41.0,26.0,48.0,7,44.0
